student_id,age,sex,address,famsize,Pstatus,Medu,Fedu,studytime,failures,schoolsup,famsup,paid,activities,internet,romantic,famrel,freetime,goout,health,absences,teacher_id,school_id,math_score
504,17,M,U,LE3,T,3,1,2,0,no,no,yes,yes,yes,no,4,2,5,5,1,29,8,20.0
505,17,F,R,GT3,T,1,2,1,0,no,no,yes,yes,yes,no,5,4,3,5,4,22,3,20.0
506,15,F,R,GT3,A,0,1,1,0,yes,yes,no,yes,yes,yes,5,3,4,5,5,11,7,16.61
507,18,F,U,GT3,T,4,2,2,3,no,yes,yes,yes,yes,no,5,4,4,3,3,36,2,18.8
508,18,M,U,GT3,A,1,3,2,0,no,no,no,no,yes,no,2,4,4,3,3,44,7,20.0
509,19,M,U,GT3,T,3,2,2,0,no,yes,no,no,no,no,2,3,5,5,1,29,7,20.0
510,15,M,R,GT3,A,3,0,3,0,no,no,yes,yes,no,yes,4,2,5,4,2,42,9,20.0
511,17,M,U,GT3,T,0,2,3,1,no,no,yes,no,yes,no,3,2,3,3,2,32,2,20.0
512,18,F,U,LE3,T,4,4,2,2,no,no,yes,yes,yes,yes,5,5,5,4,6,14,8,20.0
513,15,F,U,GT3,T,1,3,2,0,yes,no,no,yes,yes,yes,4,5,4,3,5,18,5,20.0
514,18,F,U,GT3,T,4,2,2,0,yes,yes,no,yes,yes,yes,5,3,1,3,4,38,10,20.0
515,18,M,U,LE3,T,1,1,3,0,yes,yes,no,no,yes,no,3,2,4,5,6,37,9,20.0
516,17,M,R,GT3,T,4,4,1,0,no,no,no,no,yes,yes,4,2,4,3,4,34,8,20.0
517,16,M,U,GT3,T,0,3,1,0,no,yes,yes,yes,yes,yes,4,4,5,2,1,45,3,19.99
518,19,F,U,LE3,T,3,2,3,0,no,no,no,yes,yes,yes,3,4,3,3,6,23,3,20.0
519,19,F,U,GT3,T,3,0,2,0,no,no,no,yes,yes,no,4,3,4,4,2,32,10,20.0
520,17,M,R,GT3,T,4,0,1,0,no,no,no,no,yes,yes,4,4,1,2,2,46,8,18.43
521,18,F,U,GT3,T,4,1,2,0,no,yes,no,no,yes,yes,4,4,3,4,3,3,9,20.0
522,15,M,R,LE3,T,3,3,4,2,no,yes,no,yes,no,no,4,5,1,4,5,43,2,20.0
523,18,M,U,LE3,T,4,4,3,2,no,yes,yes,no,yes,no,1,2,3,5,3,22,3,20.0
524,17,F,U,GT3,T,1,2,3,0,no,yes,no,yes,yes,yes,4,3,4,3,3,23,8,20.0
525,19,M,U,GT3,T,2,3,2,0,yes,no,no,no,yes,yes,3,2,2,5,1,4,2,20.0
526,18,F,U,LE3,T,2,2,2,0,no,no,yes,no,yes,yes,1,5,3,3,2,13,8,20.0
527,19,M,U,GT3,T,2,3,4,0,yes,no,no,yes,yes,no,3,4,2,4,3,32,5,20.0
528,15,F,R,LE3,T,2,3,4,1,yes,yes,yes,no,yes,no,3,4,2,4,1,29,6,20.0
529,19,F,U,GT3,T,3,1,2,0,no,yes,no,no,no,no,4,2,3,2,1,40,10,20.0
530,19,F,U,GT3,T,1,2,3,2,no,no,no,yes,yes,yes,2,3,1,4,4,40,4,16.5
531,16,M,U,GT3,T,3,3,1,2,no,yes,yes,yes,yes,no,4,3,4,3,2,45,3,20.0
532,16,M,R,LE3,T,1,0,2,0,no,yes,no,no,yes,yes,4,4,1,3,4,10,8,18.51
533,16,F,R,GT3,T,2,2,3,0,no,no,no,yes,yes,yes,4,3,2,4,4,13,9,20.0
534,19,F,U,LE3,T,3,3,2,0,yes,no,no,yes,yes,no,5,2,3,4,1,45,8,20.0
535,17,M,R,GT3,T,3,4,4,0,no,yes,yes,yes,yes,no,4,4,4,3,3,17,9,20.0
536,19,M,U,GT3,T,3,2,1,0,no,no,yes,no,yes,yes,4,3,1,3,3,38,1,20.0
537,17,M,U,LE3,T,3,3,2,0,no,yes,yes,no,yes,no,5,4,4,1,1,2,5,20.0
538,17,F,R,LE3,T,1,2,4,2,no,no,yes,no,yes,no,4,2,4,4,3,17,7,20.0
539,16,M,R,GT3,T,3,3,4,0,no,yes,no,no,yes,no,4,5,4,4,2,44,8,20.0
540,18,M,U,GT3,T,0,3,1,0,yes,yes,no,yes,yes,no,4,4,2,3,5,26,2,20.0
541,15,F,U,GT3,A,2,4,2,1,no,no,no,no,no,no,4,5,4,2,5,38,4,19.33
542,16,M,U,LE3,T,2,2,3,1,no,yes,no,no,yes,no,5,4,4,4,6,37,7,20.0
543,16,M,R,GT3,A,0,3,1,0,no,no,no,yes,yes,no,3,5,1,5,3,5,5,16.17
544,18,M,U,GT3,T,2,3,4,2,yes,no,no,yes,yes,no,3,5,5,4,2,25,1,20.0
545,15,F,U,GT3,T,4,2,4,0,no,no,no,yes,no,yes,3,4,5,5,1,9,2,20.0
546,19,F,U,GT3,T,4,1,1,0,no,no,no,no,yes,no,4,5,5,1,2,28,5,19.24
547,19,F,U,GT3,T,2,0,1,0,yes,yes,no,no,yes,yes,3,3,4,5,1,22,6,20.0
548,16,F,U,GT3,T,0,0,1,0,no,no,yes,no,yes,yes,4,3,4,3,3,29,1,16.42
549,15,F,R,GT3,T,1,4,4,1,yes,yes,yes,no,yes,no,5,1,4,5,4,35,3,20.0
550,16,F,U,GT3,T,2,1,1,1,no,yes,no,yes,yes,yes,5,4,4,3,4,20,6,17.75
551,17,F,U,GT3,A,4,1,2,1,no,no,no,no,no,no,4,4,4,4,1,5,6,18.26
552,16,M,U,LE3,T,1,3,2,0,no,yes,no,no,no,no,5,4,4,4,1,39,7,20.0
553,16,M,R,GT3,T,3,2,2,0,no,yes,no,yes,yes,no,4,2,3,4,5,44,10,20.0
554,19,F,U,GT3,T,1,3,1,0,yes,yes,yes,no,yes,yes,4,3,3,5,3,32,3,20.0
555,19,M,U,GT3,T,4,1,2,0,no,no,no,yes,yes,yes,5,3,5,4,0,39,1,20.0
556,19,M,R,LE3,T,2,4,4,1,no,no,yes,no,yes,no,4,4,1,5,8,10,7,20.0
557,17,F,R,LE3,T,3,4,4,1,yes,yes,no,no,no,no,4,3,4,4,2,40,3,20.0
558,19,M,R,GT3,A,2,4,3,0,no,yes,no,no,yes,yes,3,5,5,4,5,17,5,20.0
559,15,M,R,LE3,T,3,2,1,0,no,no,yes,no,yes,yes,4,3,4,2,3,37,4,20.0
560,18,M,U,GT3,T,1,3,2,0,yes,yes,no,yes,yes,no,5,3,5,5,2,15,1,20.0
561,15,M,R,LE3,T,1,1,3,0,yes,yes,no,no,no,yes,4,5,4,4,7,9,7,19.35
562,15,M,U,LE3,T,4,0,2,0,yes,yes,yes,yes,yes,no,4,4,1,4,0,32,4,20.0
563,19,F,R,LE3,T,4,0,4,0,no,yes,no,no,yes,no,4,1,4,4,3,23,1,20.0
564,18,F,R,LE3,T,4,3,3,0,no,yes,no,no,yes,no,5,4,3,4,4,11,6,20.0
565,18,F,R,GT3,T,3,2,1,0,no,no,no,no,yes,yes,3,2,3,5,4,13,4,18.66
566,18,M,U,LE3,T,3,3,4,0,no,yes,yes,yes,no,yes,4,5,3,3,4,18,4,20.0
567,17,F,U,GT3,T,0,0,4,0,no,no,yes,no,yes,yes,2,4,3,3,8,49,2,20.0
568,19,M,U,GT3,T,2,2,1,1,no,no,no,no,yes,no,4,3,3,3,4,9,1,18.49
569,18,M,R,GT3,T,2,3,2,0,yes,no,yes,no,yes,no,4,4,3,5,2,42,3,20.0
570,17,M,R,GT3,T,3,2,2,3,no,yes,no,yes,yes,no,1,2,4,2,1,5,10,14.86
571,16,M,U,GT3,T,2,3,2,0,no,yes,yes,yes,yes,no,4,4,4,2,2,43,5,20.0
572,16,F,U,GT3,T,1,1,1,0,no,yes,no,yes,yes,yes,4,5,3,3,0,22,9,15.1
573,17,F,U,LE3,T,3,3,2,0,no,no,no,no,yes,no,2,5,2,4,4,32,7,20.0
574,17,M,R,GT3,T,3,3,4,0,no,yes,yes,no,yes,no,4,3,4,4,3,47,4,20.0
575,19,F,R,GT3,T,2,1,2,1,no,yes,yes,no,yes,no,3,3,4,1,1,2,8,17.19
576,19,M,U,GT3,T,1,1,1,0,yes,yes,no,yes,no,yes,4,1,5,5,3,21,4,19.09
577,16,F,U,GT3,T,1,3,3,2,no,yes,no,yes,yes,no,4,4,1,5,6,28,6,20.0
578,18,F,R,GT3,T,1,3,2,2,yes,yes,yes,no,yes,no,4,4,5,3,4,24,1,16.12
579,16,M,R,GT3,T,2,2,3,0,no,yes,no,no,no,no,5,4,3,4,1,24,6,20.0
580,18,F,U,GT3,T,3,2,2,0,yes,yes,yes,no,yes,yes,4,5,4,4,1,14,10,20.0
581,18,M,U,GT3,T,3,4,1,1,yes,yes,no,no,yes,no,1,3,1,3,3,37,5,20.0
582,19,F,U,LE3,A,3,3,1,0,no,yes,no,yes,yes,yes,5,1,3,3,3,27,2,20.0
583,15,M,U,GT3,T,2,2,3,1,no,no,yes,no,yes,no,4,2,2,4,7,24,1,20.0
584,15,M,U,LE3,T,3,2,2,0,yes,yes,no,no,yes,no,1,3,3,4,5,6,6,20.0
585,17,F,U,GT3,T,1,1,3,0,no,yes,yes,yes,yes,no,5,1,3,3,7,26,2,20.0
586,19,F,R,GT3,T,2,3,2,0,no,yes,yes,yes,no,no,3,4,4,5,3,15,9,20.0
587,18,M,U,LE3,A,3,2,2,0,yes,yes,yes,yes,yes,no,4,3,4,4,2,29,9,20.0
588,15,F,R,LE3,T,1,4,2,2,no,no,no,yes,yes,yes,4,3,4,4,4,36,1,20.0
589,18,F,U,LE3,A,1,2,4,0,no,yes,no,no,yes,yes,4,4,3,3,2,10,5,20.0
590,15,M,U,GT3,A,4,2,4,1,no,no,no,yes,yes,no,5,3,3,4,6,28,8,20.0
591,15,M,U,GT3,A,2,3,2,0,no,no,yes,yes,yes,no,4,4,5,3,3,9,4,20.0
592,15,F,U,GT3,T,3,4,2,0,no,no,yes,yes,yes,yes,2,3,4,4,1,21,3,20.0
593,19,M,R,GT3,T,0,3,1,0,no,yes,no,no,no,yes,5,4,3,5,2,10,5,20.0
594,16,M,R,GT3,T,3,2,2,0,yes,yes,yes,yes,yes,no,5,5,2,5,6,4,5,20.0
595,18,M,U,GT3,T,2,3,2,0,yes,no,no,no,yes,no,4,1,4,4,4,4,8,20.0
596,19,F,U,GT3,T,0,3,4,0,no,yes,yes,yes,yes,no,4,4,3,4,3,6,6,20.0
597,19,F,R,GT3,T,3,2,4,1,no,no,no,yes,yes,yes,2,5,1,5,4,26,2,20.0
598,19,M,U,GT3,T,1,1,2,0,no,no,yes,yes,no,no,5,4,4,4,3,40,1,20.0
599,19,F,U,LE3,T,2,2,2,0,yes,no,no,yes,yes,no,2,3,4,2,4,16,3,20.0
600,19,M,R,GT3,T,0,1,3,1,yes,yes,yes,yes,yes,no,2,3,4,4,2,8,2,20.0
601,17,F,U,GT3,T,1,4,3,1,no,no,yes,yes,yes,no,4,4,1,2,7,28,4,19.83
602,18,M,U,LE3,T,2,2,1,0,no,no,yes,no,no,yes,3,5,3,5,3,16,3,20.0
603,19,M,U,GT3,T,0,4,2,0,yes,no,yes,no,no,no,1,1,5,4,4,38,9,20.0
604,18,F,R,LE3,T,4,3,2,2,no,yes,yes,yes,yes,yes,4,2,5,4,6,49,5,20.0
605,17,M,U,LE3,T,0,3,2,0,no,yes,no,yes,no,yes,2,3,3,2,4,1,4,20.0
606,17,F,U,GT3,T,2,3,1,0,no,yes,no,no,yes,no,3,3,2,4,2,19,10,20.0
607,18,F,R,LE3,A,1,1,1,0,no,yes,no,no,yes,no,2,3,3,5,6,50,9,18.8
608,15,M,U,GT3,T,2,2,3,1,no,yes,no,yes,no,no,3,3,3,1,2,17,4,20.0
609,16,M,R,GT3,T,4,0,2,0,no,no,no,no,no,no,4,3,4,4,3,49,6,20.0
610,15,F,U,LE3,T,1,3,1,3,no,yes,no,no,yes,no,5,2,5,5,2,28,10,13.11
611,15,M,R,GT3,T,4,2,2,0,no,no,no,no,yes,no,4,5,3,4,4,44,1,20.0
612,15,M,U,LE3,T,1,3,3,1,no,yes,no,yes,no,yes,4,2,1,4,6,12,2,20.0
613,19,M,U,GT3,T,3,1,3,0,no,yes,no,yes,yes,no,1,3,5,4,2,6,4,20.0
614,17,M,U,GT3,T,3,1,2,0,no,yes,yes,yes,no,yes,2,3,1,4,2,7,9,20.0
615,15,M,U,LE3,T,4,2,2,2,no,yes,yes,no,yes,no,3,5,5,3,6,8,6,19.54
616,17,F,R,LE3,T,3,4,4,0,no,no,no,no,no,yes,4,4,4,1,2,3,6,20.0
617,18,F,R,GT3,T,3,3,2,0,no,yes,yes,yes,no,no,4,4,5,4,1,49,9,20.0
618,16,M,U,GT3,A,1,2,2,0,yes,no,no,no,yes,no,4,2,2,5,6,21,4,20.0
619,18,M,U,LE3,A,1,3,2,0,yes,yes,no,no,no,no,4,5,1,2,4,8,3,20.0
620,18,M,R,GT3,T,4,0,1,0,no,no,yes,no,yes,no,2,3,3,3,4,28,7,19.51
621,19,F,R,GT3,T,2,4,2,1,no,yes,yes,no,yes,no,5,3,3,4,2,30,7,20.0
622,16,M,U,GT3,T,2,3,4,0,no,yes,no,no,yes,no,4,4,3,5,1,32,9,20.0
623,18,F,U,GT3,T,3,2,3,0,no,yes,no,yes,yes,no,4,5,5,3,4,11,6,20.0
624,18,F,U,GT3,T,2,3,2,0,no,yes,yes,no,yes,no,4,4,4,5,5,20,2,20.0
625,16,F,U,GT3,A,4,1,4,1,no,yes,no,no,no,yes,4,5,4,2,5,50,6,20.0
626,16,M,U,GT3,T,3,4,1,1,yes,no,no,yes,yes,yes,5,5,2,5,2,16,8,20.0
627,18,F,U,GT3,T,3,1,2,0,no,no,yes,yes,yes,yes,5,3,4,4,2,25,6,20.0
628,16,M,U,LE3,T,4,3,2,0,no,no,yes,no,no,yes,4,3,4,4,3,45,9,20.0
629,18,F,R,GT3,A,0,1,3,2,yes,yes,no,yes,yes,no,4,1,3,4,7,9,4,19.45
630,18,M,U,GT3,T,2,3,1,0,no,yes,yes,no,yes,yes,3,5,5,5,3,39,3,20.0
631,19,F,U,GT3,T,2,3,2,2,no,yes,no,yes,yes,yes,5,3,2,3,5,49,5,20.0
632,15,M,U,GT3,T,1,3,3,2,yes,no,no,yes,yes,yes,4,5,3,1,4,40,3,19.5
633,18,F,U,GT3,T,3,3,3,1,yes,no,no,yes,yes,no,2,3,1,4,2,40,2,20.0
634,17,M,U,GT3,T,4,4,3,0,no,no,no,yes,no,no,4,3,4,5,0,3,2,20.0
635,15,M,U,GT3,A,2,0,2,1,no,no,no,no,yes,no,2,1,4,5,4,16,4,16.41
636,15,M,U,GT3,T,2,2,1,1,yes,yes,yes,no,no,no,4,3,3,4,0,12,3,17.02
637,15,M,U,LE3,T,4,1,2,0,yes,yes,yes,yes,yes,yes,4,5,2,4,1,15,9,20.0
638,19,F,U,GT3,T,2,4,1,0,no,yes,no,yes,yes,no,3,1,1,2,1,4,7,20.0
639,18,F,U,GT3,T,2,2,4,0,no,yes,no,yes,yes,no,2,3,2,5,6,23,6,20.0
640,19,M,R,LE3,T,2,3,2,0,no,yes,yes,yes,yes,yes,5,1,3,5,2,27,10,20.0
641,18,F,U,GT3,T,4,3,2,0,yes,yes,no,no,yes,no,5,3,2,4,7,39,8,20.0
642,19,M,R,GT3,T,3,1,3,0,no,no,yes,yes,yes,no,5,3,3,4,4,43,9,20.0
643,19,M,U,GT3,T,3,1,2,0,no,no,yes,yes,yes,no,4,3,5,5,6,37,3,20.0
644,17,F,U,LE3,T,3,2,2,0,no,no,yes,yes,yes,no,5,5,3,5,5,13,10,20.0
645,19,M,U,LE3,T,2,2,3,0,no,no,no,yes,yes,yes,4,3,4,4,1,43,7,20.0
646,16,M,U,GT3,A,2,1,3,1,no,yes,no,yes,yes,yes,3,3,1,4,4,37,9,20.0
647,17,F,R,LE3,T,3,0,3,2,no,yes,yes,yes,yes,yes,2,4,3,4,3,40,1,20.0
648,19,M,R,GT3,T,2,4,1,0,no,no,yes,no,yes,yes,3,2,3,4,5,21,10,20.0
649,15,M,R,GT3,T,3,4,2,0,no,yes,yes,no,yes,yes,2,3,2,4,1,29,9,20.0
650,16,M,U,LE3,T,4,2,3,0,no,yes,no,no,yes,no,5,4,2,3,3,29,7,20.0
651,16,M,U,GT3,T,3,2,1,1,no,yes,yes,yes,yes,yes,1,3,5,4,5,49,10,18.99
652,16,F,U,GT3,T,3,0,2,1,no,yes,no,yes,yes,no,4,4,5,4,3,11,4,19.73
653,17,F,U,GT3,T,3,3,3,2,yes,yes,yes,no,no,no,4,4,1,4,0,50,6,20.0
654,19,F,U,GT3,T,3,3,1,0,no,yes,no,no,yes,no,3,4,3,3,2,28,6,20.0
655,19,M,U,GT3,T,2,1,3,3,yes,yes,yes,no,yes,no,4,5,5,5,2,10,6,20.0
656,15,M,U,GT3,T,0,1,2,0,no,no,no,yes,no,no,2,2,1,4,3,5,2,17.23
657,15,F,U,GT3,A,2,3,2,1,yes,yes,yes,yes,yes,no,5,3,4,2,4,25,5,20.0
658,16,M,R,GT3,T,3,3,1,0,no,yes,yes,no,yes,no,3,3,5,4,4,33,7,20.0
659,15,M,R,GT3,T,2,0,3,2,no,yes,no,no,yes,no,4,3,5,5,3,17,6,20.0
660,17,M,R,GT3,A,3,3,2,0,no,yes,no,no,yes,no,4,5,3,5,0,49,3,20.0
661,19,M,U,GT3,A,2,2,2,1,no,no,no,no,no,yes,5,4,2,3,2,33,5,20.0
662,16,F,U,GT3,T,3,2,3,1,no,no,no,no,no,no,5,4,2,5,2,25,8,20.0
663,15,F,U,LE3,T,1,3,3,0,no,no,no,no,yes,no,4,4,5,2,9,33,5,20.0
664,17,F,R,GT3,T,3,3,4,0,no,yes,no,no,no,no,4,2,5,5,3,9,10,20.0
665,17,M,U,LE3,T,3,2,2,2,yes,yes,yes,no,yes,yes,4,4,4,3,5,27,3,19.34
666,15,F,U,GT3,T,1,4,2,0,no,yes,no,no,yes,no,5,4,4,1,3,25,9,20.0
667,19,F,R,GT3,T,2,2,4,0,no,yes,no,yes,no,no,5,4,4,4,4,4,3,20.0
668,15,M,U,GT3,T,3,3,3,0,yes,yes,yes,yes,yes,yes,2,3,4,4,2,9,2,20.0
669,16,M,U,GT3,T,2,2,2,0,no,yes,no,no,yes,no,4,4,4,4,0,46,6,20.0
670,15,F,U,GT3,T,1,4,1,0,no,yes,yes,yes,yes,no,5,3,4,5,1,15,8,18.31
671,17,F,U,GT3,T,4,4,3,0,no,no,yes,no,yes,no,4,4,3,5,0,16,6,20.0
672,15,F,U,GT3,T,3,0,2,0,no,yes,no,yes,yes,no,3,4,2,4,2,16,1,20.0
673,19,F,U,GT3,T,4,4,3,0,no,no,no,yes,yes,no,4,3,4,4,5,13,8,20.0
674,18,M,U,GT3,T,2,3,2,2,yes,yes,yes,no,yes,no,4,4,3,2,3,14,1,19.59
675,15,F,U,GT3,A,2,3,1,3,yes,yes,yes,yes,yes,yes,5,5,3,1,3,22,9,13.9
676,19,F,R,LE3,T,4,1,3,1,no,no,no,yes,no,no,4,1,4,4,2,21,8,20.0
677,19,M,U,GT3,T,3,3,1,0,yes,no,yes,yes,no,no,3,5,4,2,1,9,6,20.0
678,17,F,U,GT3,T,3,4,2,2,yes,yes,no,no,yes,no,3,4,5,4,3,41,2,20.0
679,19,M,U,GT3,T,2,2,2,0,no,yes,no,yes,no,no,1,4,2,4,2,4,9,19.64
680,19,M,R,LE3,A,2,4,2,0,no,yes,no,no,yes,yes,4,5,4,3,2,10,8,20.0
681,19,M,U,GT3,T,1,0,3,2,no,yes,no,yes,yes,no,4,4,2,4,3,35,4,20.0
682,19,F,U,LE3,T,1,1,3,1,no,no,no,no,yes,yes,3,5,5,3,1,9,2,18.16
683,16,F,R,GT3,T,0,3,3,1,no,no,no,yes,yes,yes,4,3,1,4,0,48,6,20.0
684,16,M,R,GT3,T,0,3,1,1,no,no,no,yes,yes,yes,4,3,4,5,3,16,1,15.51
685,17,F,U,GT3,T,4,3,1,0,no,yes,no,yes,yes,yes,3,4,4,4,3,49,7,20.0
686,15,F,R,LE3,T,1,0,2,0,no,no,no,yes,yes,no,3,5,3,2,5,18,1,19.73
687,19,M,U,GT3,T,3,4,4,1,no,yes,no,no,yes,yes,5,5,5,4,2,10,6,20.0
688,15,M,U,GT3,T,3,0,3,0,no,no,yes,yes,no,yes,4,4,5,3,3,21,5,20.0
689,15,F,U,GT3,T,3,1,3,0,yes,no,yes,yes,yes,no,5,4,3,4,3,15,10,20.0
690,17,M,U,GT3,A,1,0,2,1,no,yes,yes,no,no,no,4,3,1,4,2,15,3,19.0
691,19,F,R,LE3,T,3,3,2,1,no,yes,yes,yes,no,yes,5,5,3,4,6,11,6,20.0
692,19,F,U,GT3,T,3,4,2,0,no,yes,yes,yes,yes,yes,5,3,3,5,5,40,4,20.0
693,18,F,U,GT3,T,3,3,1,1,no,yes,no,no,yes,yes,4,4,5,4,3,48,6,19.56
694,15,F,R,GT3,A,3,3,1,1,no,no,no,no,yes,yes,5,4,5,1,1,42,4,16.47
695,15,M,R,LE3,T,4,0,4,1,yes,yes,no,yes,no,yes,5,4,1,3,3,41,1,20.0
696,16,M,U,GT3,T,3,3,2,0,yes,yes,no,yes,yes,no,4,3,3,5,4,47,5,20.0
697,18,M,U,GT3,T,2,2,2,0,no,yes,no,no,yes,yes,3,5,3,1,2,37,8,20.0
698,16,M,U,GT3,T,3,2,1,0,no,no,no,yes,yes,no,4,4,1,4,2,20,6,19.41
699,16,F,R,LE3,T,0,0,4,0,yes,yes,no,no,yes,no,5,5,3,4,3,34,10,20.0
700,16,F,U,GT3,T,4,3,2,0,no,no,yes,yes,no,no,4,1,3,4,2,22,9,20.0
701,17,M,R,LE3,T,1,3,3,0,yes,no,no,no,yes,no,3,4,3,5,1,48,4,20.0
702,17,F,U,GT3,T,2,3,4,0,no,no,no,yes,no,no,2,4,4,4,1,18,10,20.0
703,16,F,U,LE3,T,3,2,2,2,yes,yes,yes,no,yes,no,4,4,4,4,3,16,9,20.0
704,18,F,U,GT3,T,3,1,3,0,no,yes,no,yes,yes,no,3,5,2,5,3,5,8,20.0
705,15,M,U,GT3,T,2,3,1,1,no,yes,no,no,no,yes,4,1,4,4,3,1,3,15.76
706,18,M,U,GT3,T,2,1,1,1,no,yes,yes,yes,yes,yes,4,1,4,4,0,19,6,16.46
707,19,M,R,LE3,T,4,4,3,0,no,yes,no,yes,no,no,4,4,5,4,4,10,4,20.0
708,17,F,U,GT3,T,2,3,3,2,no,no,yes,no,yes,no,2,1,3,4,3,21,1,20.0
709,15,M,U,GT3,T,4,1,2,0,no,yes,yes,no,yes,no,3,5,5,5,5,13,9,20.0
710,15,M,R,GT3,T,0,4,2,0,no,no,no,no,yes,no,3,3,5,3,8,24,4,19.39
711,19,M,U,GT3,T,3,3,2,1,no,yes,no,yes,no,no,3,4,3,3,3,23,5,20.0
712,19,M,R,LE3,T,3,0,1,0,no,no,no,no,no,no,4,2,3,5,2,23,3,20.0
713,16,M,U,GT3,T,1,3,2,1,no,no,no,yes,yes,no,4,4,5,4,5,11,4,20.0
714,17,M,U,LE3,T,2,2,2,0,no,no,yes,no,yes,no,3,3,4,3,3,47,9,20.0
715,17,F,U,GT3,T,1,3,2,1,yes,no,no,no,yes,no,2,1,5,4,0,2,7,20.0
716,18,F,U,LE3,T,3,3,3,0,no,no,no,yes,yes,no,3,3,4,5,4,6,8,20.0
717,16,M,R,GT3,T,3,4,2,1,yes,no,no,no,yes,yes,5,3,4,5,1,11,3,20.0
718,16,M,U,GT3,T,3,3,1,0,yes,yes,yes,no,yes,no,4,5,2,4,1,15,3,20.0
719,16,F,U,GT3,T,1,2,2,1,yes,yes,no,yes,no,yes,5,3,3,3,2,9,7,19.73
720,16,F,U,GT3,T,1,3,3,1,yes,yes,no,no,yes,yes,5,4,5,5,1,12,8,20.0
721,17,M,U,GT3,A,0,1,2,0,yes,yes,no,yes,no,no,4,5,3,4,3,36,5,20.0
722,17,M,R,GT3,A,2,3,1,1,no,yes,no,no,yes,yes,4,4,1,5,5,28,1,19.01
723,16,M,U,LE3,T,3,3,2,0,yes,yes,yes,yes,yes,no,3,5,4,3,4,23,3,20.0
724,18,M,U,GT3,T,4,0,3,2,no,yes,no,yes,no,yes,4,5,4,2,3,27,5,20.0
725,15,F,R,LE3,T,3,2,2,0,yes,yes,no,yes,yes,no,3,4,3,4,3,24,3,20.0
726,15,M,U,GT3,T,2,4,3,1,no,yes,yes,no,no,yes,5,4,3,3,4,14,1,20.0
727,18,M,R,GT3,T,4,4,4,1,no,no,no,no,no,no,2,2,3,4,3,35,7,20.0
728,16,M,U,GT3,T,3,0,3,0,no,yes,no,no,yes,yes,5,3,1,5,3,27,1,20.0
729,17,M,U,LE3,T,4,0,3,0,no,no,no,yes,yes,no,2,5,4,4,2,21,10,20.0
730,15,F,U,GT3,T,3,2,2,0,no,yes,no,yes,yes,yes,5,4,3,5,3,49,6,20.0
731,19,F,R,GT3,T,2,4,1,1,no,no,yes,no,yes,no,3,4,5,4,4,13,6,19.35
732,19,F,R,GT3,T,0,1,4,0,yes,no,no,no,yes,yes,4,4,4,5,2,8,7,20.0
733,18,M,U,GT3,T,3,3,2,0,no,no,no,yes,yes,yes,4,3,4,5,8,44,1,20.0
734,16,M,U,GT3,T,1,1,1,1,no,no,yes,yes,yes,yes,4,5,3,4,2,44,3,16.18
735,15,F,U,LE3,T,2,3,3,0,no,yes,yes,no,yes,no,4,4,3,4,1,44,9,20.0
736,16,M,U,GT3,T,3,2,2,1,no,no,yes,yes,yes,no,5,3,3,4,8,34,2,20.0
737,15,M,U,GT3,T,3,3,2,0,no,no,no,no,yes,no,1,5,3,4,2,42,5,20.0
738,18,F,R,LE3,A,3,1,2,0,no,no,no,no,yes,yes,5,3,4,3,3,23,3,20.0
739,18,F,U,LE3,T,1,3,2,1,no,no,no,no,yes,no,4,4,3,5,1,9,5,17.97
740,19,F,U,LE3,A,2,1,3,0,no,yes,no,no,yes,no,5,4,4,5,3,1,7,20.0
741,16,F,U,GT3,A,3,3,2,0,yes,no,no,yes,yes,yes,4,3,2,4,6,36,1,20.0
742,19,M,U,GT3,T,4,4,2,2,no,yes,yes,no,yes,no,4,5,2,4,3,46,3,20.0
743,16,M,U,LE3,T,3,1,2,0,no,yes,no,no,yes,no,5,4,5,4,2,16,6,20.0
744,19,F,U,GT3,T,4,4,3,3,yes,yes,no,yes,no,yes,4,3,4,4,2,25,7,20.0
745,17,M,R,LE3,A,3,3,3,3,yes,no,no,no,yes,yes,4,2,3,4,2,18,10,20.0
746,17,F,U,GT3,T,3,1,2,0,no,yes,no,yes,yes,yes,1,5,3,5,4,34,3,19.64
747,17,F,U,LE3,T,1,2,3,0,no,yes,no,no,no,no,3,1,2,4,3,38,4,20.0
748,17,M,U,GT3,T,3,1,1,1,yes,yes,no,yes,no,yes,4,5,4,2,1,3,6,17.83
749,15,F,R,GT3,T,3,3,4,0,no,no,yes,no,yes,yes,4,3,1,5,5,20,5,20.0
750,17,M,R,GT3,T,3,3,2,0,yes,no,no,yes,yes,yes,4,4,4,4,2,19,9,20.0
751,18,M,U,GT3,T,2,1,3,1,no,yes,yes,yes,yes,yes,2,5,4,5,3,13,1,20.0
752,18,M,R,GT3,T,3,3,1,0,no,yes,yes,no,yes,yes,4,3,5,2,3,17,5,20.0
753,15,M,U,GT3,A,2,3,2,2,no,no,no,no,no,no,4,4,3,1,5,14,1,19.35
754,17,F,U,LE3,T,3,4,2,0,no,no,yes,yes,yes,yes,4,4,2,5,4,30,8,20.0
755,17,M,U,LE3,A,1,3,3,0,no,no,yes,yes,no,no,5,4,4,2,6,22,7,20.0
756,17,F,U,GT3,T,3,4,2,0,no,yes,yes,yes,yes,no,5,4,1,5,4,43,5,20.0
